,Velocity,Yaw_Rate,Body_Slip,Steer_Angle,Throttle,Ax,Ay,Yaw_Acceleration
328,90.0,0.0,-2.482758620689655,13.965517241379313,0.0,-3.4575448379396447,18.159094606904798,-15.768423881629746
329,90.0,0.0,-2.482758620689655,15.0,0.0,-3.7585132776703354,18.27251056517625,-16.09044220007024
330,90.0,0.0,-1.931034482758621,-15.0,0.0,-3.6755257530156484,-10.337361286237789,27.52823414839462
331,90.0,0.0,-1.931034482758621,-13.96551724137931,0.0,-3.3266151136173643,-9.990294821085104,26.885239465226967
332,90.0,0.0,-1.931034482758621,-12.931034482758621,0.0,-2.9747620802595445,-9.563498735407927,26.126962993507693
333,90.0,0.0,-1.931034482758621,-11.89655172413793,0.0,-2.620956557679505,-9.041921285079626,25.22998621361464
334,90.0,0.0,-1.931034482758621,-10.862068965517242,0.0,-2.266835191212278,-8.408210450496622,24.16729787654747
335,90.0,0.0,-1.931034482758621,-9.827586206896552,0.0,-1.9149776594089514,-7.643239308905956,22.909103436704548
336,90.0,0.0,-1.931034482758621,-8.793103448275861,0.0,-1.5692769281882848,-6.727487179781153,21.424959795384897
337,90.0,0.0,-1.931034482758621,-7.758620689655172,0.0,-1.2353253984586754,-5.643645295272781,19.6878021051987
338,90.0,0.0,-1.931034482758621,-6.724137931034482,0.0,-0.9206710193287088,-4.380515477619366,17.679958245504675
339,90.0,0.0,-1.931034482758621,-5.689655172413792,0.0,-0.6347171194141512,-2.9375496913496093,15.400126344470326
340,90.0,0.0,-1.931034482758621,-4.655172413793103,0.0,-0.38806708309705795,-1.3285430500070794,12.86900496419984
341,90.0,0.0,-1.931034482758621,-3.620689655172413,0.0,-0.19132391907133225,0.41709415361644026,10.131157050986001
342,90.0,0.0,-1.931034482758621,-2.5862068965517224,0.0,-0.053631449065963246,2.2559064346299316,7.252505413856877
343,90.0,0.0,-1.931034482758621,-1.5517241379310338,0.0,0.01866076850066575,4.133806823880205,4.315060693754942
344,90.0,0.0,-1.931034482758621,-0.5172413793103434,0.0,0.022972811138744567,5.990286894863188,1.4105285830406151
345,90.0,0.0,-1.931034482758621,0.5172413793103452,0.0,-0.03898699882620209,7.76375299529003,-1.3677374377101414
346,90.0,0.0,-1.931034482758621,1.5517241379310356,0.0,-0.16132614338720305,9.39903962490111,-3.936131881458867
347,90.0,0.0,-1.931034482758621,2.586206896551726,0.0,-0.3349286440751233,10.856211159434759,-6.234254173214193
348,90.0,0.0,-1.931034482758621,3.6206896551724164,0.0,-0.5491851153993317,12.116605860628137,-8.234222713257939
349,90.0,0.0,-1.931034482758621,4.655172413793103,0.0,-0.7938455577330344,13.182327111121726,-9.939954700448213
350,90.0,0.0,-1.931034482758621,5.689655172413794,0.0,-1.060251361101927,14.069953537641853,-11.377534936201137
351,90.0,0.0,-1.931034482758621,6.724137931034484,0.0,-1.3417203499703305,14.802757058239838,-12.583255908724057
352,90.0,0.0,-1.931034482758621,7.758620689655174,0.0,-1.6333598046621587,15.404876603287896,-13.594652810445217
353,90.0,0.0,-1.931034482758621,8.793103448275865,0.0,-1.9316744342024035,15.898250862435294,-14.445787505897206
354,90.0,0.0,-1.931034482758621,9.827586206896555,0.0,-2.2341870963562593,16.30155800179008,-15.165628357161426
355,90.0,0.0,-1.931034482758621,10.862068965517242,0.0,-2.53914356436559,16.63020420680143,-15.778048088388472
356,90.0,0.0,-1.931034482758621,11.896551724137932,0.0,-2.845301127088415,16.89672252355039,-16.30245298862602
357,90.0,0.0,-1.931034482758621,12.931034482758623,0.0,-3.1517808744656772,17.111263124640583,-16.75455040975042
358,90.0,0.0,-1.931034482758621,13.965517241379313,0.0,-3.4579641610117506,17.282047587045554,-17.14705779326932
359,90.0,0.0,-1.931034482758621,15.0,0.0,-3.7634190709943596,17.415750400256897,-17.490296845800017
360,90.0,0.0,-1.3793103448275863,-15.0,0.0,-3.7066542546240235,-11.391726160183353,26.247540870455428
361,90.0,0.0,-1.3793103448275863,-13.96551724137931,0.0,-3.365277621691487,-11.086304771703267,25.663383333087715
362,90.0,0.0,-1.3793103448275863,-12.931034482758621,0.0,-3.0213248017527357,-10.709213768517026,24.976354974527673
363,90.0,0.0,-1.3793103448275863,-11.89655172413793,0.0,-2.6756185715044536,-10.24668405910753,24.16503942653447
364,90.0,0.0,-1.3793103448275863,-10.862068965517242,0.0,-2.329506616511684,-9.682488194578834,23.204187899190714
365,90.0,0.0,-1.3793103448275863,-9.827586206896552,0.0,-1.9851103765850626,-8.998104347055932,22.064969526707877
366,90.0,0.0,-1.3793103448275863,-8.793103448275861,0.0,-1.6456560289249789,-8.173533921563047,20.71623514446918
367,90.0,0.0,-1.3793103448275863,-7.758620689655172,0.0,-1.315863610096662,-7.189205615841034,19.12746295282997
368,90.0,0.0,-1.3793103448275863,-6.724137931034482,0.0,-1.0022977580682704,-6.029310105278466,17.2739119376839
369,90.0,0.0,-1.3793103448275863,-5.689655172413792,0.0,-0.7134827809957992,-4.686386050431758,15.143691251925153
370,90.0,0.0,-1.3793103448275863,-4.655172413793103,0.0,-0.4595332307565022,-3.166009546353493,12.744953221010995
371,90.0,0.0,-1.3793103448275863,-3.620689655172413,0.0,-0.25117022884099294,-1.489691703526944,10.110277947692714
372,90.0,0.0,-1.3793103448275863,-2.5862068965517224,0.0,-0.09828908512375795,0.3053940820696783,7.296152009395437
373,90.0,0.0,-1.3793103448275863,-1.5517241379310338,0.0,-0.008485473904255088,2.169514587340987,4.378127743358135
374,90.0,0.0,-1.3793103448275863,-0.5172413793103434,0.0,0.014094584189488862,4.0447940251252215,1.444050388306791
375,90.0,0.0,-1.3793103448275863,0.5172413793103452,0.0,-0.030571142620559596,5.870130074616802,-1.413389391603249
376,90.0,0.0,-1.3793103448275863,1.5517241379310356,0.0,-0.13825845106207746,7.5872601522128225,-4.105837286853189
377,90.0,0.0,-1.3793103448275863,2.586206896551726,0.0,-0.30108961978011967,9.148438297188964,-6.560977097572188
378,90.0,0.0,-1.3793103448275863,3.6206896551724164,0.0,-0.508919260372512,10.523685087573872,-8.733658578863587
379,90.0,0.0,-1.3793103448275863,4.655172413793103,0.0,-0.7511521533472592,11.703738699568925,-10.610469545602328
380,90.0,0.0,-1.3793103448275863,5.689655172413794,0.0,-1.0182834321551812,12.696945284184395,-12.204985284926947
381,90.0,0.0,-1.3793103448275863,6.724137931034484,0.0,-1.3026754344142546,13.5224416039447,-13.54728720247904
382,90.0,0.0,-1.3793103448275863,7.758620689655174,0.0,-1.5986190333309884,14.203452496212755,-14.673642986743253
383,90.0,0.0,-1.3793103448275863,8.793103448275865,0.0,-1.9020177277308368,14.7628340568978,-15.619646158969218
384,90.0,0.0,-1.3793103448275863,9.827586206896555,0.0,-2.2099875385884573,15.220930985940624,-16.416927324729613
385,90.0,0.0,-1.3793103448275863,10.862068965517242,0.0,-2.520512228486445,15.59494774553657,-17.092202469887862
386,90.0,0.0,-1.3793103448275863,11.896551724137932,0.0,-2.8321859017887503,15.899068603496037,-17.66747582843999
387,90.0,0.0,-1.3793103448275863,12.931034482758623,0.0,-3.1440313038107948,16.14485597865139,-18.1606694631691
388,90.0,0.0,-1.3793103448275863,13.965517241379313,0.0,-3.4553733410642997,16.341698892431452,-18.586326826765305
389,90.0,0.0,-1.3793103448275863,15.0,0.0,-3.7657505703361966,16.49722146026851,-18.956251512564982
390,90.0,0.0,-0.8275862068965516,-15.0,0.0,-3.7305306531457583,-12.44535427653381,24.88174924813773
391,90.0,0.0,-0.8275862068965516,-13.96551724137931,0.0,-3.396220650844452,-12.177126362708439,24.350964077755023
392,90.0,0.0,-0.8275862068965516,-12.931034482758621,0.0,-3.059700888835505,-11.844629147998049,23.72876175054622
393,90.0,0.0,-0.8275862068965516,-11.89655172413793,0.0,-2.7216717361741427,-11.43542625215864,22.995803689009872
394,90.0,0.0,-0.8275862068965516,-10.862068965517242,0.0,-2.3832612258886763,-10.93461557004865,22.128908578906316
395,90.0,0.0,-0.8275862068965516,-9.827586206896552,0.0,-2.0462293939628364,-10.324728727986141,21.100891211952415
396,90.0,0.0,-0.8275862068965516,-8.793103448275861,0.0,-1.7132519383941869,-9.58607842624894,19.88109564736319
397,90.0,0.0,-0.8275862068965516,-7.758620689655172,0.0,-1.3882828670281306,-8.69796949958336,18.437266700134842
398,90.0,0.0,-0.8275862068965516,-6.724137931034482,0.0,-1.0769450064183144,-7.641266606341205,16.739519920624225
399,90.0,0.0,-0.8275862068965516,-5.689655172413792,0.0,-0.7868019275344642,-6.402562084219809,14.766777619630261
400,90.0,0.0,-0.8275862068965516,-4.655172413793103,0.0,-0.527263385332962,-4.979357477700639,12.514747179734078
401,90.0,0.0,-0.8275862068965516,-3.620689655172413,0.0,-0.30888835545783255,-3.3845049483523435,10.002716524220887
402,90.0,0.0,-0.8275862068965516,-2.5862068965517224,0.0,-0.1420850078302712,-1.6477697699990694,7.275872881522181
403,90.0,0.0,-0.8275862068965516,-1.5517241379310338,0.0,-0.03554898832421444,0.18627933048680986,4.4019686742348
404,90.0,0.0,-0.8275862068965516,-0.5172413793103434,0.0,0.005089702156256758,2.0627915006171116,1.4643409193475736
405,90.0,0.0,-0.8275862068965516,0.5172413793103452,0.0,-0.021870606240328716,3.9217950691077403,-1.4459566783828022
406,90.0,0.0,-0.8275862068965516,1.5517241379310356,0.0,-0.11389599249556827,5.703619026302343,-4.23835785318013
407,90.0,0.0,-0.8275862068965516,2.586206896551726,0.0,-0.26452896373645396,7.355319163928573,-6.832544502469853
408,90.0,0.0,-0.8275862068965516,3.6206896551724164,0.0,-0.46442559657497007,8.83775607609405,-9.169282843110192
409,90.0,0.0,-0.8275862068965516,4.655172413793103,0.0,-0.7029876337145323,10.130640678254867,-11.218206974565694
410,90.0,0.0,-0.8275862068965516,5.689655172413794,0.0,-0.970052610183585,11.232646639487179,-12.978035793490493
411,90.0,0.0,-0.8275862068965516,6.724137931034484,0.0,-1.2570351916479265,12.156682357203985,-14.469318372574234
412,90.0,0.0,-0.8275862068965516,7.758620689655174,0.0,-1.557312069101862,12.923300822862739,-15.724285908650119
413,90.0,0.0,-0.8275862068965516,8.793103448275865,0.0,-1.8660637580341177,13.555187540714448,-16.778355821020412
414,90.0,0.0,-0.8275862068965516,9.827586206896555,0.0,-2.1798969414596807,14.073835388032332,-17.66501080271674
415,90.0,0.0,-0.8275862068965516,10.862068965517242,0.0,-2.496461047556678,14.49808461098199,-18.413559948107284
416,90.0,0.0,-0.8275862068965516,11.896551724137932,0.0,-2.814140940691302,14.843790452256114,-19.048642123607973
417,90.0,0.0,-0.8275862068965516,12.931034482758623,0.0,-3.131833786611084,15.124023666074416,-19.590551038333025
418,90.0,0.0,-0.8275862068965516,13.965517241379313,0.0,-3.4487930941943024,15.349458102574847,-20.055846636391845
419,90.0,0.0,-0.8275862068965516,15.0,0.0,-3.764520560658293,15.528781086281574,-20.457998755560755
420,90.0,0.0,-0.2758620689655178,-15.0,0.0,-3.747698826877747,-13.491867200209388,23.447315130596316
421,90.0,0.0,-0.2758620689655178,-13.96551724137931,0.0,-3.420009339029767,-13.256742539086384,22.964627967132632
422,90.0,0.0,-0.2758620689655178,-12.931034482758621,0.0,-3.0904619814750185,-12.964067129385654,22.400971669848847
423,90.0,0.0,-0.2758620689655178,-11.89655172413793,0.0,-2.7596681144120527,-12.602723795717601,21.739068366866487
424,90.0,0.0,-0.2758620689655178,-10.862068965517242,0.0,-2.42859076228169,-12.159230319584019,20.95795467446705
425,90.0,0.0,-0.2758620689655178,-9.827586206896552,0.0,-2.0987101812474536,-11.617465149024948,20.032549293889247
426,90.0,0.0,-0.2758620689655178,-8.793103448275861,0.0,-1.7722597937757172,-10.958659445164809,18.933632304108855
427,90.0,0.0,-0.2758620689655178,-7.758620689655172,0.0,-1.4525456803317978,-10.162001591446383,17.628772815779367
428,90.0,0.0,-0.2758620689655178,-6.724137931034482,0.0,-1.1443332486144233,-9.206373285478243,16.085008405299746
429,90.0,0.0,-0.2758620689655178,-5.689655172413792,0.0,-0.8542105857690838,-8.073740865177191,14.274082872286348
430,90.0,0.0,-0.2758620689655178,-4.655172413793103,0.0,-0.5907219734912834,-6.754217174592807,12.180255250527118
431,90.0,0.0,-0.2758620689655178,-3.620689655172413,0.0,-0.36398775642260334,-5.251602487515492,9.808822003694669
432,90.0,0.0,-0.2758620689655178,-2.5862068965517224,0.0,-0.18464501786951118,-3.5870158138557717,7.191655228547634
433,90.0,0.0,-0.2758620689655178,-1.5517241379310338,0.0,-0.06229577601031147,-1.7985825275674818,4.386641672213896
434,90.0,0.0,-0.2758620689655178,-0.5172413793103434,0.0,-0.003959150734197726,0.06260582118665992,1.471413416995529
435,90.0,0.0,-0.2758620689655178,0.5172413793103452,0.0,-0.012972442081243877,1.9381274931498862,-1.4652925250994209
436,90.0,0.0,-0.2758620689655178,1.5517241379310356,0.0,-0.08849178909533538,3.76781288615249,-4.332107929343076
437,90.0,0.0,-0.2758620689655178,2.586206896551726,0.0,-0.2255883091640304,5.495405816396667,-7.043605621379047
438,90.0,0.0,-0.2758620689655178,3.6206896551724164,0.0,-0.4159850395083076,7.074857545549606,-9.52989859592052
439,90.0,0.0,-0.2758620689655178,4.655172413793103,0.0,-0.6494267011795118,8.476119123502047,-11.745554617821648
440,90.0,0.0,-0.2758620689655178,5.689655172413794,0.0,-0.9153592588466813,9.687745627166858,-13.673660767411155
441,90.0,0.0,-0.2758620689655178,6.724137931034484,0.0,-1.2043419769726673,10.714770471671583,-15.322603656639105
442,90.0,0.0,-0.2758620689655178,7.758620689655174,0.0,-1.5087846486769798,11.57323822349298,-16.717669127949815
443,90.0,0.0,-0.2758620689655178,8.793103448275865,0.0,-1.8230288991812946,12.28428131496287,-17.89191255378532
444,90.0,0.0,-0.2758620689655178,9.827586206896555,0.0,-2.1430557357616866,12.869738798475826,-18.87939947663475
445,90.0,0.0,-0.2758620689655178,10.862068965517242,0.0,-2.4660900119626397,13.349728154690258,-19.711462741338742
446,90.0,0.0,-0.2758620689655178,11.896551724137932,0.0,-2.790246301683741,13.741682197058308,-20.415225619100042
447,90.0,0.0,-0.2758620689655178,12.931034482758623,0.0,-3.1142584281781893,14.060219338086636,-21.01341380110453
448,90.0,0.0,-0.2758620689655178,13.965517241379313,0.0,-3.4372868627949624,14.317391683398858,-21.52475054852147
449,90.0,0.0,-0.2758620689655178,15.0,0.0,-3.758785163084939,14.52305663212701,-21.964540863210207
450,90.0,0.0,0.2758620689655178,-15.0,0.0,-3.7587851630849394,-14.523056632127014,21.964540863210207
451,90.0,0.0,0.2758620689655178,-13.96551724137931,0.0,-3.437286862794966,-14.317391683398876,21.5247505485215
452,90.0,0.0,0.2758620689655178,-12.931034482758621,0.0,-3.1142584281781915,-14.060219338086648,21.01341380110455
453,90.0,0.0,0.2758620689655178,-11.89655172413793,0.0,-2.7902463016837418,-13.74168219705832,20.415225619100063
454,90.0,0.0,0.2758620689655178,-10.862068965517242,0.0,-2.4660900119626414,-13.349728154690265,19.711462741338753
455,90.0,0.0,0.2758620689655178,-9.827586206896552,0.0,-2.143055735761687,-12.869738798475833,18.87939947663476
456,90.0,0.0,0.2758620689655178,-8.793103448275861,0.0,-1.8230288991812937,-12.284281314962868,17.89191255378532
457,90.0,0.0,0.2758620689655178,-7.758620689655172,0.0,-1.5087846486769794,-11.57323822349298,16.71766912794981
458,90.0,0.0,0.2758620689655178,-6.724137931034482,0.0,-1.20434197697223,-10.714770471667906,15.322603656633229
459,90.0,0.0,0.2758620689655178,-5.689655172413792,0.0,-0.9153592588466886,-9.687745627166912,13.673660767411294
460,90.0,0.0,0.2758620689655178,-4.655172413793103,0.0,-0.6494267011795641,-8.476119123502672,11.745554617822723
461,90.0,0.0,0.2758620689655178,-3.620689655172413,0.0,-0.41598503950830845,-7.074857545549624,9.529898595920551
462,90.0,0.0,0.2758620689655178,-2.5862068965517224,0.0,-0.2255883091640298,-5.49540581639666,7.043605621379039
463,90.0,0.0,0.2758620689655178,-1.5517241379310338,0.0,-0.08849178909533521,-3.7678128861524876,4.3321079293430715
464,90.0,0.0,0.2758620689655178,-0.5172413793103434,0.0,-0.012972442081243806,-1.9381274931498838,1.4652925250994153
465,90.0,0.0,0.2758620689655178,0.5172413793103452,0.0,-0.00395915073419777,-0.06260582118665661,-1.4714134169955349
466,90.0,0.0,0.2758620689655178,1.5517241379310356,0.0,-0.0622957760103088,1.7985825275674416,-4.386641672213614
467,90.0,0.0,0.2758620689655178,2.586206896551726,0.0,-0.18464501786951168,3.587015813855777,-7.191655228547642
468,90.0,0.0,0.2758620689655178,3.6206896551724164,0.0,-0.3639877564226042,5.251602487515501,-9.808822003694681
469,90.0,0.0,0.2758620689655178,4.655172413793103,0.0,-0.5907219734912701,6.754217174592635,-12.18025525052686
470,90.0,0.0,0.2758620689655178,5.689655172413794,0.0,-0.8542105857690842,8.073740865177191,-14.274082872286344
471,90.0,0.0,0.2758620689655178,6.724137931034484,0.0,-1.1443332486145612,9.206373285479456,-16.08500840530157
472,90.0,0.0,0.2758620689655178,7.758620689655174,0.0,-1.452545680331373,10.16200159144324,-17.62877281577447
473,90.0,0.0,0.2758620689655178,8.793103448275865,0.0,-1.7722597937757185,10.958659445164814,-18.93363230410887
474,90.0,0.0,0.2758620689655178,9.827586206896555,0.0,-2.0987101812474527,11.61746514902494,-20.032549293889232
475,90.0,0.0,0.2758620689655178,10.862068965517242,0.0,-2.4285907622816896,12.159230319584015,-20.95795467446704
476,90.0,0.0,0.2758620689655178,11.896551724137932,0.0,-2.759668114412053,12.602723795717598,-21.739068366866483
477,90.0,0.0,0.2758620689655178,12.931034482758623,0.0,-3.0904619814750194,12.964067129385656,-22.40097166984885
478,90.0,0.0,0.2758620689655178,13.965517241379313,0.0,-3.4200093390297663,13.25674253908638,-22.964627967132625
479,90.0,0.0,0.2758620689655178,15.0,0.0,-3.747698826877748,13.491867200209388,-23.447315130596316
480,90.0,0.0,0.8275862068965516,-15.0,0.0,-3.7645205606583754,-15.528781086281878,20.45799875556127
481,90.0,0.0,0.8275862068965516,-13.96551724137931,0.0,-3.4487930941943628,-15.349458102575088,20.05584663639225
482,90.0,0.0,0.8275862068965516,-12.931034482758621,0.0,-3.1318337866111525,-15.124023666074711,19.59055103833352
483,90.0,0.0,0.8275862068965516,-11.89655172413793,0.0,-2.814140940691327,-14.843790452256236,19.048642123608186
484,90.0,0.0,0.8275862068965516,-10.862068965517242,0.0,-2.4964610475566897,-14.498084610982053,18.413559948107387
485,90.0,0.0,0.8275862068965516,-9.827586206896552,0.0,-2.1798969414596874,-14.073835388032373,17.665010802716807
486,90.0,0.0,0.8275862068965516,-8.793103448275861,0.0,-1.8660637580341217,-13.555187540714478,16.778355821020465
487,90.0,0.0,0.8275862068965516,-7.758620689655172,0.0,-1.5573120691018651,-12.923300822862766,15.724285908650167
488,90.0,0.0,0.8275862068965516,-6.724137931034482,0.0,-1.2570351916479274,-12.156682357203994,14.469318372574248
489,90.0,0.0,0.8275862068965516,-5.689655172413792,0.0,-0.9700526101834439,-11.232646639485793,12.978035793488122
490,90.0,0.0,0.8275862068965516,-4.655172413793103,0.0,-0.7029876337145323,-10.130640678254867,11.218206974565694
491,90.0,0.0,0.8275862068965516,-3.620689655172413,0.0,-0.4644255965749542,-8.837756076093827,9.169282843109762
492,90.0,0.0,0.8275862068965516,-2.5862068965517224,0.0,-0.2645289637364532,-7.355319163928564,6.832544502469836
493,90.0,0.0,0.8275862068965516,-1.5517241379310338,0.0,-0.11389599249556807,-5.703619026302341,4.2383578531801245
494,90.0,0.0,0.8275862068965516,-0.5172413793103434,0.0,-0.021870606240328612,-3.9217950691077372,1.4459566783827966
495,90.0,0.0,0.8275862068965516,0.5172413793103452,0.0,0.005089702156256745,-2.062791500617108,-1.4643409193475787
496,90.0,0.0,0.8275862068965516,1.5517241379310356,0.0,-0.03554898832421456,-0.18627933048680795,-4.401968674234807
497,90.0,0.0,0.8275862068965516,2.586206896551726,0.0,-0.1420850078302716,1.6477697699990745,-7.275872881522189
498,90.0,0.0,0.8275862068965516,3.6206896551724164,0.0,-0.308888355457936,3.384504948354372,-10.0027165242233
499,90.0,0.0,0.8275862068965516,4.655172413793103,0.0,-0.5272633853329668,4.979357477700703,-12.514747179734153
500,90.0,0.0,0.8275862068965516,5.689655172413794,0.0,-0.7868019275344141,6.402562084219293,-14.766777619629528
501,90.0,0.0,0.8275862068965516,6.724137931034484,0.0,-1.0769450064183146,7.641266606341206,-16.739519920624225
502,90.0,0.0,0.8275862068965516,7.758620689655174,0.0,-1.3882828670279932,8.697969499582392,-18.4372667001329
503,90.0,0.0,0.8275862068965516,8.793103448275865,0.0,-1.7132519383941882,9.586078426248942,-19.881095647363193
504,90.0,0.0,0.8275862068965516,9.827586206896555,0.0,-2.0462293939628386,10.324728727986148,-21.10089121195242
505,90.0,0.0,0.8275862068965516,10.862068965517242,0.0,-2.3832612258886754,10.934615570048646,-22.12890857890631
506,90.0,0.0,0.8275862068965516,11.896551724137932,0.0,-2.7216717361741454,11.435426252158651,-22.995803689009886
507,90.0,0.0,0.8275862068965516,12.931034482758623,0.0,-3.0597008888355073,11.844629147998056,-23.72876175054623
508,90.0,0.0,0.8275862068965516,13.965517241379313,0.0,-3.396220650844436,12.177126362708371,-24.350964077754917
509,90.0,0.0,0.8275862068965516,15.0,0.0,-3.7305306531457623,12.445354276533823,-24.881749248137755
510,90.0,0.0,1.3793103448275854,-15.0,0.0,-3.765750570336698,-16.49722146027038,18.956251512568006
511,90.0,0.0,1.3793103448275854,-13.96551724137931,0.0,-3.455373341064891,-16.341698892433822,18.5863268267692
512,90.0,0.0,1.3793103448275854,-12.931034482758621,0.0,-3.144031303811266,-16.144855978653435,18.16066946317244
513,90.0,0.0,1.3793103448275854,-11.89655172413793,0.0,-2.8321859017886624,-15.899068603495621,17.66747582843932
514,90.0,0.0,1.3793103448275854,-10.862068965517242,0.0,-2.5205122284862123,-15.594947745535372,17.09220246988591
515,90.0,0.0,1.3793103448275854,-9.827586206896552,0.0,-2.2099875385884724,-15.220930985940715,16.416927324729762
516,90.0,0.0,1.3793103448275854,-8.793103448275861,0.0,-1.9020177277308459,-14.76283405689786,15.619646158969323
517,90.0,0.0,1.3793103448275854,-7.758620689655172,0.0,-1.5986190333309858,-14.203452496212737,14.67364298674323
518,90.0,0.0,1.3793103448275854,-6.724137931034482,0.0,-1.3026754344142522,-13.522441603944678,13.547287202479014
519,90.0,0.0,1.3793103448275854,-5.689655172413792,0.0,-1.01828343215518,-12.69694528418438,12.204985284926929
520,90.0,0.0,1.3793103448275854,-4.655172413793103,0.0,-0.751152153347204,-11.703738699568268,10.610469545601225
521,90.0,0.0,1.3793103448275854,-3.620689655172413,0.0,-0.5089192603725113,-10.523685087573869,8.733658578863587
522,90.0,0.0,1.3793103448275854,-2.5862068965517224,0.0,-0.3010896197801178,-9.148438297188921,6.560977097572129
523,90.0,0.0,1.3793103448275854,-1.5517241379310338,0.0,-0.13825845106207693,-7.587260152212812,4.105837286853164
524,90.0,0.0,1.3793103448275854,-0.5172413793103434,0.0,-0.03057114262055946,-5.870130074616799,1.413389391603246
525,90.0,0.0,1.3793103448275854,0.5172413793103452,0.0,0.014094584189488866,-4.044794025125214,-1.4440503883067966
526,90.0,0.0,1.3793103448275854,1.5517241379310356,0.0,-0.008485473904255227,-2.169514587340981,-4.37812774335814
527,90.0,0.0,1.3793103448275854,2.586206896551726,0.0,-0.0982890851237586,-0.30539408206966634,-7.296152009395461
528,90.0,0.0,1.3793103448275854,3.6206896551724164,0.0,-0.25117022884099355,1.4896917035269512,-10.110277947692722
529,90.0,0.0,1.3793103448275854,4.655172413793103,0.0,-0.45953323075650254,3.1660095463534996,-12.744953221010999
530,90.0,0.0,1.3793103448275854,5.689655172413794,0.0,-0.7134827809958092,4.6863860504318655,-15.143691251925283
531,90.0,0.0,1.3793103448275854,6.724137931034484,0.0,-1.0022977580681287,6.0293101052771805,-17.27391193768215
532,90.0,0.0,1.3793103448275854,7.758620689655174,0.0,-1.3158636100967795,7.189205615841935,-19.1274629528313
533,90.0,0.0,1.3793103448275854,8.793103448275865,0.0,-1.6456560289250945,8.173533921563804,-20.716235144470318
534,90.0,0.0,1.3793103448275854,9.827586206896555,0.0,-1.985110376585063,8.998104347055934,-22.064969526707873
535,90.0,0.0,1.3793103448275854,10.862068965517242,0.0,-2.329506616511683,9.682488194578836,-23.204187899190703
536,90.0,0.0,1.3793103448275854,11.896551724137932,0.0,-2.675618571504451,10.246684059107514,-24.165039426534435
537,90.0,0.0,1.3793103448275854,12.931034482758623,0.0,-3.02132480175273,10.709213768517001,-24.97635497452763
538,90.0,0.0,1.3793103448275854,13.965517241379313,0.0,-3.3652776216914804,11.086304771703237,-25.66338333308766
539,90.0,0.0,1.3793103448275854,15.0,0.0,-3.706654254623982,11.391726160183195,-26.247540870455175
540,90.0,0.0,1.931034482758621,-15.0,0.0,-3.7634190709958517,-17.415750400262315,17.4902968458092
541,90.0,0.0,1.931034482758621,-13.96551724137931,0.0,-3.4579641610125087,-17.282047587048677,17.14705779327492
542,90.0,0.0,1.931034482758621,-12.931034482758621,0.0,-3.151780874467294,-17.111263124647614,16.75455040976199
543,90.0,0.0,1.931034482758621,-11.89655172413793,0.0,-2.8453011270893978,-16.896722523555013,16.30245298863361
544,90.0,0.0,1.931034482758621,-10.862068965517242,0.0,-2.5391435643661042,-16.630204206804066,15.778048088392781
545,90.0,0.0,1.931034482758621,-9.827586206896552,0.0,-2.2341870963563664,-16.30155800179068,15.165628357162435
546,90.0,0.0,1.931034482758621,-8.793103448275861,0.0,-1.9316744342023897,-15.898250862435217,14.445787505897087
547,90.0,0.0,1.931034482758621,-7.758620689655172,0.0,-1.6333598046621576,-15.40487660328789,13.594652810445211
548,90.0,0.0,1.931034482758621,-6.724137931034482,0.0,-1.3417203499703347,-14.802757058239875,12.583255908724114
549,90.0,0.0,1.931034482758621,-5.689655172413792,0.0,-1.0602513611019269,-14.069953537641851,11.377534936201132
550,90.0,0.0,1.931034482758621,-4.655172413793103,0.0,-0.793845557733034,-13.182327111121719,9.939954700448208
551,90.0,0.0,1.931034482758621,-3.620689655172413,0.0,-0.549185115399315,-12.116605860627725,8.234222713257621
552,90.0,0.0,1.931034482758621,-2.5862068965517224,0.0,-0.3349286440751316,-10.856211159435114,6.234254173214851
553,90.0,0.0,1.931034482758621,-1.5517241379310338,0.0,-0.1613261433871977,-9.399039624900967,3.9361318814585338
554,90.0,0.0,1.931034482758621,-0.5172413793103434,0.0,-0.038986998826201914,-7.763752995290028,1.3677374377101357
555,90.0,0.0,1.931034482758621,0.5172413793103452,0.0,0.022972811138744612,-5.9902868948631856,-1.4105285830406205
556,90.0,0.0,1.931034482758621,1.5517241379310356,0.0,0.018660768500665687,-4.133806823880203,-4.3150606937549485
557,90.0,0.0,1.931034482758621,2.586206896551726,0.0,-0.05363144906596364,-2.2559064346299236,-7.252505413856887
558,90.0,0.0,1.931034482758621,3.6206896551724164,0.0,-0.19132391907132446,-0.41709415361665614,-10.131157050985884
559,90.0,0.0,1.931034482758621,4.655172413793103,0.0,-0.3880670830970666,1.3285430500088586,-12.869004964197702
560,90.0,0.0,1.931034482758621,5.689655172413794,0.0,-0.6347171194141491,2.9375496913495813,-15.4001263444703
561,90.0,0.0,1.931034482758621,6.724137931034484,0.0,-0.920671019328735,4.380515477619604,-17.679958245505013
562,90.0,0.0,1.931034482758621,7.758620689655174,0.0,-1.2353253984577057,5.64364529526538,-19.6878021051879
563,90.0,0.0,1.931034482758621,8.793103448275865,0.0,-1.5692769281875873,6.727487179776675,-21.42495979537817
564,90.0,0.0,1.931034482758621,9.827586206896555,0.0,-1.9149776594060604,7.643239308888984,-22.909103436679143
